lmq979w5o9	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
jn2e358cct	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
eqgkxdihiu	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
7w31zud2ye	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
z4gqxgd1ln	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
94xmzhpqs2	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
ha6zwyi8pk	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
x3fde0xia4	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
8q88rkk01h	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
lqxcb4tfpm	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
4q0ysfswb4	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
jerljir3i3	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
m0woso3bh0	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
iswcllbips	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
btcf40lgg6	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
graetcx43j	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
edcgr232an	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
ofcx4vhmey	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
ikrf0t6hcc	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
3j18tf1yhr	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
3z3dcdm7iy	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
wyrj7k8thq	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
itbjcq4mo3	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
kx72k02t3e	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
vx1f4gj9vz	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
0srx55tuxj	en:place	stray en:place bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "place"
c3t870d60r	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
421wv4rocg	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
0wx9x5ccnb	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
tpnkufeuit	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
hwdyiqf0pm	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
b1nubjxiqh	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
7wxq9lkzoj	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
zjoxpuz3cv	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
a12miruf57	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
e1kkk7zc7e	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
27pb5p676r	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
lztdsmka37	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
ytz0ph603p	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
v30numtk7s	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
z2tltbudld	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
6g3l09qji4	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
p81hj5z5ld	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
hb47hyqftz	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
18bu6m7ec4	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
rrxe7cd85d	en:expression	stray en:expression bucket-tag bug found while auditing en: multi-sense lemmas — not a real sense of "expression"
