1s8k9i2k7r	la confianza	confidence	reference	cognate:transparent	recognizable cognate, just not a member of the anza-to-ance surface family
4j667r55mx	ser militar	to be military	reference	cognate:transparent	recognizable cognate, just not a member of the ario-to-ary surface family
668xicbp81	el sujeto	subject	reference	cognate:transparent	recognizable cognate, just not a member of the ecto-to-ect surface family
7ivfnkj03u	la opinión	opinion	reference	cognate:transparent	recognizable cognate, just not a member of the cion-to-tion surface family
bd134x1q1x	la petición	the request	reference	cognate:opaque-gloss	real cognate "petition" exists but the natural gloss shown is "the request"
e960mg2ceq	incluido	included	reference	cognate:transparent	recognizable cognate, just not a member of the dido-to-ded surface family
gi8q8b684l	el distrito	district	reference	cognate:transparent	recognizable cognate, just not a member of the icto-to-ict surface family
h6ec5g8ke1	el contrato	contract	reference	cognate:transparent	recognizable cognate, just not a member of the acto-to-act surface family
hudjcygfj0	el calendario	calendar	reference	cognate:transparent	recognizable cognate, just not a member of the ario-to-ary surface family
nh051geds0	ser responsable	to be responsible	reference	cognate:transparent	recognizable cognate; es -able/en -ible cross-mismatch, no clean family
rd4s3p0ahf	la cuestión	question	reference	cognate:transparent	recognizable cognate, just not a member of the cion-to-tion surface family
se5nl2c2cq	recomendado	recommended	reference	cognate:transparent	recognizable cognate, just not a member of the dido-to-ded surface family
vqnteutwjo	el objeto	object	reference	cognate:transparent	recognizable cognate, just not a member of the ecto-to-ect surface family
