gb1zklln37	tomar una decisión	to make a decision	supporting	audit:reviewed	Audit: fine as-is.
439x0r7xja	pedir un deseo	to make a wish	reference	audit:reviewed	Audit: fine as-is.
53ak6stp8u	ganarse la vida	to make a living	reference	audit:reviewed	Audit: fine as-is.
mu7bumpulx	hacer un esfuerzo	to make an effort	reference	audit:reviewed	Audit: fine as-is.
1vzkonyjt2	hacer una llamada	to make a call	reference	audit:reviewed	Audit: fine as-is.
wlsh5f0c4u	hacer una reserva	to make a reservation	supporting	audit:reviewed	Audit: fine as-is.
hm7k1xxksu	hacer una sugerencia	to make a suggestion	reference	audit:reviewed	Audit: fine as-is.
977cxas6wl	marcar la diferencia	to make a difference	reference	audit:reviewed	Audit: fine as-is.
tc6g9iudcp	tomar una foto de [algo]	to take a photo of [something]	reference	audit:reviewed	Audit: fine as-is.
edcjj9goei	hacer un viaje	to take a trip	reference	audit:reviewed	Audit: fine as-is.
mhpsjzbw88	echar un vistazo a [algo]	to take a look at [something]	supporting	audit:reviewed	Audit: fine as-is.
c38n8crr5a	sacar una foto de [algo]	to take a photo of [something]	supporting	audit:reviewed	Audit: fine as-is.
g5nlbifpst	tardar	to take a long time	reference	audit:reviewed	Audit: fine as-is.
1wrulf5p6q	correr un riesgo	to take a risk	reference	audit:reviewed	Audit: fine as-is.
szfqmpo1uv	pasarla bien	to have a good time	supporting	audit:reviewed	Audit: fine as-is.
subaw4lf2e	pasarla mal	to have a bad time	reference	audit:reviewed	Audit: fine as-is.
ankhn3gvu6	costarle trabajo a [alguien] [hacer algo]	to have a hard time [doing something]	reference	audit:reviewed	Audit: fine as-is.
swig6imniy	tener dolor de [algo]	to have an ache in [something]	reference	audit:reviewed	Audit: fine as-is.
xy9ovfmmwc	poner la mesa	to set the table	reference	audit:reviewed	Audit: fine as-is.
tyej3rsl7u	ponerle un precio a [algo]	to set a price for [something]	reference	audit:reviewed	Audit: fine as-is.
vuz1ghifyr	fijarse una meta	to set a goal	reference	audit:reviewed	Audit: fine as-is.
ed3n0mj0i5	sentar un precedente	to set a precedent	reference	audit:reviewed	Audit: fine as-is.
a7tobu5j5o	decir la verdad	to tell the truth	supporting	audit:reviewed	Audit: fine as-is.
du61aoc74y	decir una mentira	to tell a lie	supporting	audit:reviewed	Audit: fine as-is.
b11jnq9i7f	dar permiso	to give permission	supporting	audit:reviewed	Audit: fine as-is.
xzd9s8bgpf	poner fin a [algo]	to put an end to [something]	reference	audit:reviewed	Audit: fine as-is.
irvw3l9fwm	hacer una pregunta	to ask a question	supporting	audit:reviewed	Audit: fine as-is.
we8gzmevo2	prestar atención a [algo]	to pay attention to [something]	supporting	audit:reviewed	Audit: fine as-is.
qf9u95fmxk	acabar con [algo]	to put an end to [something]	reference	audit:reviewed	Audit: fine as-is.
t3k0bkap2f	resfriarse	to catch a cold	reference	audit:reviewed	Audit: fine as-is.
svjll3kjxt	ocupar un cargo importante	to hold a high position	reference	audit:reviewed	Audit: fine as-is.
yqer3iro9h	guardar un secreto	to keep a secret	reference	audit:reviewed	Audit: fine as-is.
z7amf9jjbu	romper un récord	to break a record	reference	audit:reviewed	Audit: fine as-is.
