46elg5u15i	[ser] [adjetivo]	[to be] [adjective]	core	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
s5rh58dybq	[ser] menor de edad	[to be] a minor	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
347wmzzklo	[ser] abstracto	[to be] abstract	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
rbql1uhr3o	[ser] abundante	[to be] abundant	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
npdgmfs94y	[ser] académico	[to be] academic	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
ptb517s9gj	[ser] aceptable	[to be] acceptable	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
3d0679vask	[ser] admirable	[to be] admirable	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
fyvjibhkek	[ser] africano	[to be] African	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
43d2th257b	[ser] agresivo	[to be] aggressive	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
i4p7p3uuv3	[ser] ágil	[to be] agile	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
b7js6hk28a	[ser] todopoderoso	[to be] all-powerful	reference	topic:map-ser-1|topic:map-poder-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
8mhghrw0y0	[ser] todopoderoso (religioso)	[to be] almighty	reference	topic:map-ser-1|topic:map-poder-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
v4yi7lkme9	[ser] ambicioso	[to be] ambitious	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
5op38mdcjt	[ser] americano	[to be] American	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
0pj00hx6vk	sea como sea	anyway	reference	topic:map-ser-1	Subtopic split (size rule): es:ser (397) chunked alphabetically by English gloss — a full per-sense-cluster split for 25 different multi-sense words was judged not worth the effort relative to alphabetical chunking, which still keeps each browsing unit small.
