0xx4ewk26d	con usted	with you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
dbx7pnzub5	llevarse bien con [alguien]	to get along well with [somebody]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
xin4wk0lik	le	to her	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
mty4hevjmw	le	to you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
4nnw28nja8	les	to you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
nv7alp7lve	para usted	for you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
2waliyvy7h	para ustedes	for you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
fmrk25d923	quien	who	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
8ueue3hv8i	me	to me	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
a1dht71g4o	te	to you	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
ljza4yueup	nos	to us	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
hwcpppy5me	le	to it	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
gp7z4dvb4r	para ellas	for them	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
538wpaef6k	sus	her	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
a3h0h1dazt	aquel	that	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
19gmw1bjnf	aquella	that	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
324meef3hj	mandar [algo]	to send [something]	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
dw6w3t8zih	aprovecharse de [algo/alguien]	to take advantage of [something/somebody]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
hyz7cpy9fj	hablar sobre [algo]	to speak about [something]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
b4j9ji5u4s	¿Cómo se dice [algo] en inglés?	How do you say [something] in English?	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
24de35h6nw	darse por vencido/a	to give up	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
0h2i95gmp3	pedir [algo] a [un negocio]	to order [something] from [a business]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
3tvyxgaex0	dedicar [tiempo o esfuerzo] a [algo]	to put [time or effort] into [something]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
hk3p7tmczh	hacerse tarde	to get late	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
fk8uepz3o3	a usted	to you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
kep0p7nw3e	a ustedes	to you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
6xhu16fwu6	con ustedes	with you	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
o3buetgjp9	a ellas	to them	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
796z7mxsvp	con ellas	with them	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
z3i6f8s1or	querer que [alguien] [haga algo]	to want [somebody] [to do something]	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
nibfz58mag	si [ocurre algo], [ocurrirá un resultado]	if [something happens], [a result] will [happen]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
take-back	devolver [algo] / retractarse de [algo]	to take back [something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
take-down	bajar [algo] / desmontar [algo]	to take down [something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
zg737wtrp2	ayudar a [alguien] con [algo]	to help [somebody] with [something]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
qtybwfahhd	le (a él)	to him	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
take-away	llevarse [algo] / quitar [algo]	to take away [something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
take-up	empezar [una actividad] / ocupar [espacio]	to take up [something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
take-in	engañar [a alguien] / absorber [información]	to take in [somebody/something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
r2y6wfhr6z	podría [hacer algo]	could [do something]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
nrb0thfnst	con [alguien]	with [somebody]	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
rqt46d3561	la mitad	one half	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
sgvxuylgfs	un tercio	one third	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
qgnveu0pox	hablar con [alguien]	to talk with [somebody]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
h1w3xoe5v0	un cuarto	one fourth	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
5qdmpxi8us	seguir [haciendo algo]	to keep on [doing something]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
q1wk0yi0eo	entender [algo]	to get [something]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
sxxbfgvhfa	con él	with him	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
v1xen0we5r	guardar [algo]	to put away [something]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
0h11x77lat	con ella	with her	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
k71aaprkfg	con ellos	with them	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
oedeaeps1f	muchos/as [sustantivos contables]	many [countable nouns]	reference	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
s1bonkmflq	su	her	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
df1fa2p3xy	querer [hacer algo]	to want [to do something]	core	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
6j9mgb7b17	haber [algo] (presente singular)	there is [something]	trash	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
zo168jw53x	decirle a [alguien] algo sobre [algo]	to tell [somebody] about [something]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
z3umj7sj0q	digamos que [algo sucede]	let's say [something happens]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
x850nhvcaj	preguntar sobre [algo]	to ask about [something]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
dmc4ep05eo	poner [algo] en [un lugar]	to put [something] in [a place]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
zm3v8qtrgj	poner [algo] sobre [una superficie]	to put [something] on [a surface]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
sopqak93z8	parecerse a [alguien]	to look like [somebody]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
c4sr1lkkhf	¿Qué te pasa?	What's wrong?	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
8uhr5m0dkf	¿cómo se llama [alguien]?	what is [somebody's] name?	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
kzc0zugsvr	llegar a [un lugar específico]	to arrive at [a specific place]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
3vjeid1zyd	llevar [algo] a [un lugar]	to take [something] to [a place]	supporting	topic:en-multi-sense	English-to-Spanish Mappings topic: tag rows carrying a >=7-sense en: lemma with topic:en-multi-sense
