fs4n4irry9	ser difícil ==> ser más difícil	to be hard ==> to be harder	supporting	audit:reviewed	Audit: fine as-is.
890ikntj2i	ser rápido ==> ser más rápido	to be fast ==> to be faster	reference	audit:reviewed	Audit: fine as-is.
ogonaxqk95	ser lento ==> ser más lento	to be slow ==> to be slower	reference	audit:reviewed	Audit: fine as-is.
kyceimh1lj	ser barato ==> ser más barato	to be cheap ==> to be cheaper	reference	audit:reviewed	Audit: fine as-is.
7q3idfw27t	ser seguro ==> ser más seguro	to be safe ==> to be safer	reference	audit:reviewed	Audit: fine as-is.
8tlubdz2jb	ser gracioso ==> ser más gracioso	to be funny ==> to be funnier	reference	audit:reviewed	Audit: fine as-is.
y6m6lbi7x1	ser feliz ==> ser más feliz	to be happy ==> to be happier	reference	audit:reviewed	Audit: fine as-is.
wtxe2yjp1j	ser fácil ==> ser más fácil	to be easy ==> to be easier	supporting	audit:reviewed	Audit: fine as-is.
ntdw54v6qp	ser grande ==> ser más grande	to be big ==> to be bigger	reference	audit:reviewed	Audit: fine as-is.
g0z0ex17eh	ser difícil ==> ser el más difícil	to be hard ==> to be the hardest	supporting	audit:reviewed	Audit: fine as-is.
wyd4kcdm6s	ser rápido ==> ser el más rápido	to be fast ==> to be the fastest	reference	audit:reviewed	Audit: fine as-is.
2u07owqzur	ser lento ==> ser el más lento	to be slow ==> to be the slowest	reference	audit:reviewed	Audit: fine as-is.
w06xy3n98x	ser barato ==> ser el más barato	to be cheap ==> to be the cheapest	reference	audit:reviewed	Audit: fine as-is.
d4nhp6of4q	ser seguro ==> ser el más seguro	to be safe ==> to be the safest	reference	audit:reviewed	Audit: fine as-is.
r6af4026y9	ser gracioso ==> ser el más gracioso	to be funny ==> to be the funniest	reference	audit:reviewed	Audit: fine as-is.
f1hip5yar5	ser feliz ==> ser el más feliz	to be happy ==> to be the happiest	reference	audit:reviewed	Audit: fine as-is.
8f830wa18p	ser fácil ==> ser el más fácil	to be easy ==> to be the easiest	supporting	audit:reviewed	Audit: fine as-is.
tnl1yimmyb	ser grande ==> ser el más grande	to be big ==> to be the biggest	reference	audit:reviewed	Audit: fine as-is.
4ybycrtvck	ser grande ==> ser más grande	to be large ==> to be larger	reference	degree:comparative-er|audit:reviewed	Audit: this is a one-syllable adjective (its own sound:comparison-pattern-one-syllable tag says so) taking the -er/-est comparative form, but it was tagged degree:comparative-more — reassigning to degree:comparative-er.
kbio2z3f6e	ser rápido ==> ser más rápido	to be quick ==> to be quicker	reference	degree:comparative-er|audit:reviewed	Audit: this is a one-syllable adjective (its own sound:comparison-pattern-one-syllable tag says so) taking the -er/-est comparative form, but it was tagged degree:comparative-more — reassigning to degree:comparative-er.
zn504bpbeh	ser rápido ==> ser más rápido	to be rapid ==> to be more rapid	reference	audit:reviewed	Audit: fine as-is.
4yxiqq2u1m	ser difícil ==> ser más difícil	to be difficult ==> to be more difficult	supporting	audit:reviewed	Audit: fine as-is.
fyshadppn5	ser importante ==> ser más importante	to be important ==> to be more important	supporting	audit:reviewed	Audit: fine as-is.
loc2s7jjrm	ser grande ==> ser el más grande	to be large ==> to be the largest	reference	degree:superlative-est|audit:reviewed	Audit: this is a one-syllable adjective (its own sound:comparison-pattern-one-syllable tag says so) taking the -er/-est comparative form, but it was tagged degree:superlative-most — reassigning to degree:superlative-est.
37d57ewo59	ser rápido ==> ser el más rápido	to be quick ==> to be the quickest	reference	degree:superlative-est|audit:reviewed	Audit: this is a one-syllable adjective (its own sound:comparison-pattern-one-syllable tag says so) taking the -er/-est comparative form, but it was tagged degree:superlative-most — reassigning to degree:superlative-est.
8o5wb8b6vo	ser rápido ==> ser el más rápido	to be rapid ==> to be the most rapid	reference	audit:reviewed	Audit: fine as-is.
ye7rmbmbov	ser difícil ==> ser el más difícil	to be difficult ==> to be the most difficult	supporting	audit:reviewed	Audit: fine as-is.
2fyfjvb91s	ser importante ==> ser el más importante	to be important ==> to be the most important	supporting	audit:reviewed	Audit: fine as-is.
f62p62zg7o	ser bueno ==> ser mejor	to be good ==> to be better	supporting	audit:reviewed	Audit: fine as-is.
r4n8t7puv8	ser malo ==> ser peor	to be bad ==> to be worse	supporting	audit:reviewed	Audit: fine as-is.
89nkgjqxfi	ser bueno ==> ser el mejor	to be good ==> to be the best	supporting	audit:reviewed	Audit: fine as-is.
8wgwtlo4yb	ser malo ==> ser el peor	to be bad ==> to be the worst	supporting	audit:reviewed	Audit: fine as-is.
