4ou8sxbjxk	pasado de burn	burned	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
msi48xyv0q	pasado de dive	dived	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
y1b6i0a0r9	pasado de dream	dreamed	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
agoglocbab	pasado de fit	fitted	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
w0p74y9naa	pasado de lean	leaned	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
6ybadbgc6g	pasado de leap	leaped	reference	sound:regular-past-pronounced-t	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
3ykv4stp4a	pasado de learn	learned	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
xfqmtcs67o	pasado de light	lighted	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
a52hbmvqbe	pasado de prove	proved	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
yz9g9ykdb9	pasado de sew	sewed	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
9mq6n0oaz0	pasado de shave	shaved	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
l64sml5vb4	pasado de smell	smelled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
x7dbibyw8v	pasado de sneak	sneaked	reference	sound:regular-past-pronounced-t	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
er9pgbwvmu	pasado de speed	speeded	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
azp87kfl3o	pasado de spell	spelled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
v3pmktibjc	pasado de spill	spilled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
nk4kcnfxfj	pasado de spoil	spoiled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
0vtxy7v8ys	pasado de sweat	sweated	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
y6x3jrcw5g	pasado de swell	swelled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
spsm9r8vyb	pasado de clothe	clothed	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
s72csld91t	pasado de hang	hanged	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
32syierhkp	pasado de kneel	kneeled	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
lrlhtti1dj	pasado de knit	knitted	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
b1ncaq30tj	pasado de mow	mowed	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
vc6r566gjh	pasado de plead	pleaded	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
5oxardz26e	pasado de sow	sowed	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
8t0o3efrk4	pasado de strive	strived	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
fpythnuffg	pasado de thrive	thrived	reference	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
k4ij0txe78	pasado de wed	wedded	reference	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
qczwgbuzwe	pasado de show	showed	supporting	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
mjelhw21zn	pasado de abide	abided	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
atcbfgbc5i	pasado de alight	alighted	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
bz6hcgsd88	pasado de bereave	bereaved	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
vko2le6zyp	pasado de beseech	beseeched	trash	sound:regular-past-pronounced-t	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
19hpxwpcr5	pasado de clad	cladded	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
yz949z5pu7	pasado de cleave	cleaved	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
tvl9oxg8za	pasado de crow	crowed	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
wrzqjzrsm5	pasado de dwell	dwelled	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
67l6z8efvd	pasado de gild	gilded	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
ngp2txs8sl	pasado de hew	hewed	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
b1jlkc3n60	pasado de saw	sawed	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
s71ht9ghft	pasado de shear	sheared	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
rnbndcwcpx	pasado de shit	shitted	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
13vaiw0om5	pasado de shoe	shoed	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
rao69o1r3o	pasado de stave	staved	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
6d945hvmzt	pasado de strew	strewed	trash	sound:regular-past-pronounced-d	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
alf1zcitdg	pasado de wet	wetted	trash	sound:regular-past-pronounced-id	regular past-tense pronunciation classification — found while auditing form:past for the Past-Tense Formation topic (these rows had zero pronunciation tagging before)
