2a5bbtm7cl	es:ir	irse is a distinct lemma from ir; keep only es:irse
nis5rixomq	es:ir	same
rvo8g5gv94	es:have	English word left in the es: facet; es:haber already correct
v7y40xtgb3	es:have	same
wwwc8jugby	es:have	same
7s7vnrgxud	es:have	same
8aej7jfu2y	es:tienes	finite form used as a lemma; correct lemma is es:tener
bvjzllj20d	es:be	English word left in the es: facet; correct lemma is es:estar
jsajob6okd	es:be	English word left in the es: facet; es:estar already correct
ihsw7a0ggn	es:be	English word left in the es: facet; es:ir already correct
