1amptqkvwv	topic:cognate	not a spelling/Latin-root cognate (disponibilidad/availability share no visible root) — a false-friend, stays on Nouns + Mappings confusion group (taxonomy-cleanup Batch 4)
a12miruf57	topic:cognate	not a cognate (disponible/available share no visible root) — stays on Adjectives + Mappings confusion group (taxonomy-cleanup Batch 4)
erzwuc6ywd	pos:adjective	question sentence ("¿No estás listo?" -> "Aren't you ready?"), not an adjective — stays on Questions & Negation (taxonomy-cleanup Batch 4)
kfx1lzc2a8	pos:adjective	used as a greeting ("¡Bienvenido!"), fully homed on Expressions — not browsed as an adjective (taxonomy-cleanup Batch 4)
zcsk0uorhv	pos:adverb	verb phrase ("sentirse bien" -> "to feel well"), not an adverb — stays on Spanish-to-English Mappings (sentir) (taxonomy-cleanup Batch 4)
b0zp4e4wz9	pos:adverb	verb phrase ("sentirse mal" -> "to feel bad"), not an adverb (taxonomy-cleanup Batch 4)
aqt0wb7fmf	pos:adverb	verb phrase ("irle bien a alguien") — not an adverb (taxonomy-cleanup Batch 4)
seq1qsjokh	pos:adverb	discourse connector ("de hecho" -> "in fact"), already pos:connector — not a manner/time/place adverb (taxonomy-cleanup Batch 4)
ccrgp9wvgz	pos:number	verb construction ("tener [número] años"), not a numeral — stays on Mappings (tener) + Verbs confusion group (taxonomy-cleanup Batch 4)
8jzxgbdbcq	pos:connector	verb phrase ("preguntar si"), not a connector — reaches English-to-Spanish Mappings via en:if (taxonomy-cleanup Batch 4)
j4m6nilpmp	pos:connector	verb phrase ("preguntar si/whether"), not a connector (taxonomy-cleanup Batch 4)
rawqer01p0	pos:connector	"al + verb" is a verb-complement pattern, retagged topic:verb-pattern (taxonomy-cleanup Batch 4)
wyjcbhrfe4	pos:connector	verb phrase ("establecer que" -> "to provide that"), not a connector — reaches English-to-Spanish Mappings via topic:enmap-that-2 (taxonomy-cleanup Batch 4)
8errr3uadz	topic:en-multi-sense	"let's" is not a multi-sense English word — stays on Imperatives via imp:lets (taxonomy-cleanup Batch 4)
9v6o0rhpio	topic:en-multi-sense	"let's" is not a multi-sense English word (taxonomy-cleanup Batch 4)
j6ba7pl20y	topic:en-multi-sense	"let's" is not a multi-sense English word (taxonomy-cleanup Batch 4)
4hc7hecq4n	topic:phrasal-verb	noun idiom ("la salida" -> "way out"), not a phrasal verb — stays on Nouns + Mappings (taxonomy-cleanup Batch 4)
01gzy2c71x	topic:phrasal-verb	compound preposition ("a pesar de"), not a phrasal verb — stays on English-to-Spanish Mappings (taxonomy-cleanup Batch 4)
4fpgdvwxzu	topic:phrasal-verb	predicate-adjective idiom ("ser aficionado a"), not a phrasal verb — stays on Verbs / ser idioms + Mappings (taxonomy-cleanup Batch 4)
zjoxpuz3cv	topic:phrasal-verb	predicate-noun idiom ("ser el blanco de"), not a phrasal verb (taxonomy-cleanup Batch 4)
c5f9nw0nq0	topic:phrasal-verb	predicate-adjective idiom ("estar junto a"), not a phrasal verb — stays on Adjectives / estar + Mappings (taxonomy-cleanup Batch 4)
q8bc2trq23	topic:phrasal-verb	predicate-adjective idiom ("estar lleno de"), not a phrasal verb (taxonomy-cleanup Batch 4)
ikbozl8fdl	topic:phrasal-verb	predicate-adjective idiom ("ser nuevo en"), not a phrasal verb (taxonomy-cleanup Batch 4)
4sabms9mlz	topic:verb-pattern	negative-question sentence ("¿nunca has...?"), not a verb-complement pattern — stays on Questions & Negation (taxonomy-cleanup Batch 4)
