wwclre1oia	se fue la luz	the power went out	reference	audit:reviewed	Audit: fine as-is.
wlwwmr6d11	se fue la luz	the power was out	reference	audit:reviewed	Audit: fixed example — it was about "the government's response," entirely unrelated to the headword.	La luz se fue toda la noche.	The power was out all night.
3z3dcdm7iy	en casa	at home	supporting	audit:reviewed	Audit: fine as-is.
3j18tf1yhr	a casa	home	reference	audit:reviewed	Audit: fine as-is.
itbjcq4mo3	de casa	from home	reference	audit:reviewed	Audit: fine as-is.
4240qxyqxs	cerca de un lugar	near a place	supporting	audit:reviewed	Audit: fine as-is.
0bxkcfqexz	cerca de un lugar	close to a place	reference	audit:reviewed	Audit: fine as-is.
jlm6vadinl	lejos de un lugar	far from a place	supporting	audit:reviewed	Audit: fine as-is.
wyrj7k8thq	allí	there	supporting	audit:reviewed	Audit: fine as-is.
0srx55tuxj	ahí	there	reference	audit:reviewed	Audit: fine as-is.
4q0ysfswb4	por ahí	somewhere around there	reference	audit:reviewed	Audit: fine as-is.
vx1f4gj9vz	ahí fue cuando [algo]	that was when [something]	reference	audit:reviewed	Audit: fine as-is.
kx72k02t3e	de ahí viene [algo]	that is where [something] comes from	reference	audit:reviewed	Audit: fine as-is.
jkb4nwb6qj	caer en [un día o una fecha]	to fall on [a day or date]	reference	audit:reviewed	Audit: fine as-is.
rf7wttxz5x	hoy	today	supporting	audit:reviewed	Audit: fine as-is.
uklvuftocv	mañana	tomorrow	supporting	audit:reviewed	Audit: fine as-is.
ozs312yyzn	ayer	yesterday	supporting	audit:reviewed	Audit: fine as-is.
1l248n0d9p	esta semana	this week	supporting	audit:reviewed	Audit: fine as-is.
hszvzaxmcv	la próxima semana	next week	supporting	audit:reviewed	Audit: fine as-is.
ntzn66pmxo	la semana pasada	last week	supporting	audit:reviewed	Audit: fine as-is.
ywmu9udgpo	este mes	this month	supporting	audit:reviewed	Audit: fine as-is.
dicbiznsu7	el próximo mes	next month	supporting	audit:reviewed	Audit: fine as-is.
uqb2qipaq0	el mes pasado	last month	supporting	audit:reviewed	Audit: fine as-is.
0wlhrfyp5n	este año	this year	supporting	audit:reviewed	Audit: fine as-is.
6uqtv5ndip	el próximo año	next year	supporting	audit:reviewed	Audit: fine as-is.
0nw2v2tg59	el año pasado	last year	supporting	audit:reviewed	Audit: fine as-is.
pqrq0blgqm	[ser] filosófico	[to be] philosophical	reference	audit:reviewed	Audit: fine as-is.
wrfnwhtk1u	[ser] científico	[to be] scientific	reference	audit:reviewed	Audit: fine as-is.
npdgmfs94y	[ser] académico	[to be] academic	reference	audit:reviewed	Audit: fine as-is.
xcso0u447l	[ser] histórico	[to be] historic	reference	audit:reviewed	Audit: fine as-is.
jpaidkfhw8	dar resultado	to work	reference	audit:reviewed	Audit: fine as-is.
kdt4ocawe0	pedir una cita con [alguien]	to make an appointment with [somebody]	reference	audit:reviewed	Audit: fine as-is.
f8j54x3ds4	pedir una cita con [alguien]	to book an appointment with [somebody]	reference	audit:reviewed	Audit: fine as-is.
l1mjp8ohc0	prestar [servicios]	to provide [services]	reference	audit:reviewed	Audit: fine as-is.
wn89ieh7zn	echar cuentas	to work [something] out	reference	audit:reviewed	Audit: fine as-is.
6rgyh7ngls	[ser] laboral	[to be] work-related	reference	audit:reviewed	Audit: fine as-is.
dvjojvxntx	no alcanzarle a [alguien] para [algo]	to be unable to afford [something]	supporting	audit:reviewed	Audit: fine as-is.
pvep99mzux	costar [una cantidad]	to cost [an amount]	core	audit:reviewed	Audit: fine as-is.
ujl7eyvp2d	cambiar [dinero]	to change [money]	reference	audit:reviewed	Audit: fine as-is.
le4iu71rle	proponer pagar [cantidad] por [algo]	to offer [an amount] for [something]	reference	audit:reviewed	Audit: fine as-is.
l71bpvl4t0	pagar [algo]	to pay [something]	core	audit:reviewed	Audit: fine as-is.
gs1i2tjs8s	pagarle a [alguien]	to pay [somebody]	reference	audit:reviewed	Audit: fine as-is.
mc2zmo0zzw	reembolsarle [algo] a [alguien]	to return [somebody's] money	reference	audit:reviewed	Audit: fine as-is.
825356svvc	[ser] económico	[to be] economic	reference	audit:reviewed	Audit: fine as-is.
rihgpnyn52	comer [algo]	to have [something]	supporting	audit:reviewed	Audit: fine as-is.
zasp2r8vif	[ser] comestible	[to be] edible	reference	audit:reviewed	Audit: fine as-is.
ldjf9twfn1	[ser] bebible	[to be] drinkable	reference	audit:reviewed	Audit: fine as-is.
ka5uny00ga	pedir [comida] a domicilio	to order [food] for delivery	reference	audit:reviewed	Audit: fine as-is.
i0ry42yzcl	pedir [comida] a domicilio	to order in	reference	audit:reviewed	Audit: fine as-is.
g54z8h8ci6	ordenar [comida o bebida]	to order [food or a drink]	reference	audit:reviewed	Audit: fine as-is.
i326501obr	[ser] delicioso	[to be] delicious	reference	audit:reviewed	Audit: fine as-is.
