q9tuqos4be	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
jwz58gd92h	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
z4zh0vz9g7	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
9dultormoy	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
8t5gcxfjja	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
4vqpc9njvy	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
1y17lp2kym	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
0j3b8dq5ol	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
up01db9skk	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
9q7ietsmy0	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
iv25rev3nx	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
i9xzj22sh8	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
b5bellazox	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
dmds1ataaw	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
vdmuuz7ozq	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
kpscphg0bi	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
hwpige4nqc	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
dtrbrlnt7k	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
7cm192p84m	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
k2k4xsq191	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
4abmpsiu46	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
rwj2zcgfcm	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
dqtov5ojkf	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
a980sdxliv	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
rf7wttxz5x	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
ozs312yyzn	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
uklvuftocv	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
hmxy7nv3cf	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
pjffiupfcx	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
3ug1p1ji94	supporting	P2-8 REVERT: core is FUNCTIONAL vocabulary - the minimum needed to operate the language, and things a learner would not work out unaided. High frequency and A1 membership are not sufficient. This row is content vocabulary; it belongs at supporting.
