1s8k9i2k7r	cognate:anza-to-ance	confianza does not end in -anza/-ance surface pattern the way "confidence" spells it; not a real family member
4j667r55mx	cognate:ario-to-ary	militar has no -ario substring; mistagged
668xicbp81	cognate:ecto-to-ect	sujeto has no -ecto substring (Latin -ct- reduced to -t- in Spanish); mistagged
7ivfnkj03u	cognate:cion-to-tion	opinión is -ión not -ción; mistagged
a12miruf57	cognate:able-to-able	disponible/available are not cognates (different Latin roots); mistagged
bd134x1q1x	cognate:cion-to-tion	gloss "the request" doesn't show the cognate "petition"; pattern tag misleading as tagged
e960mg2ceq	cognate:dido-to-ded	incluido has no -dido substring; mistagged
ee35uotwjg	cognate:cion-to-tion	pregunta/question are not cognates (different roots); mistagged
gi8q8b684l	cognate:icto-to-ict	distrito has no -icto substring (Latin -ct- reduced to -t-); mistagged
h6ec5g8ke1	cognate:acto-to-act	contrato has no -acto substring (Latin -ct- reduced to -t-); mistagged
hudjcygfj0	cognate:ario-to-ary	calendar has no -ary suffix; mistagged
nh051geds0	cognate:ible-to-ible	responsable ends -able not -ible; mistagged
or5vrih2lk	cognate:able-to-able	sensible ends -ible not -able; mistagged (false-friend type tag already covers this row)
rd4s3p0ahf	cognate:cion-to-tion	cuestión is -stión not -ción; mistagged
se5nl2c2cq	cognate:dido-to-ded	recomendado has no -dido substring; mistagged
vqnteutwjo	cognate:ecto-to-ect	objeto has no -ecto substring (Latin -ct- reduced to -t-); mistagged
