8b641cek21	antes de	before	reference	audit:reviewed	Global sweep: fixed placeholder example (it was just the headword repeated).	Llegué antes de las nueve.	I arrived before nine.
rf7wttxz5x	hoy	today	supporting	audit:reviewed	Global sweep: fixed placeholder example.	Hoy es un buen día.	Today is a good day.
ozs312yyzn	ayer	yesterday	supporting	audit:reviewed	Global sweep: fixed placeholder example.	Llegué ayer por la noche.	I arrived yesterday night.
70f495461k	anteayer	the day before yesterday	reference	audit:reviewed	Global sweep: fixed placeholder example.	La vi anteayer en el parque.	I saw her the day before yesterday at the park.
qeasfm79hz	ayer por la mañana	yesterday morning	reference	audit:reviewed	Global sweep: fixed placeholder example.	Salí a correr ayer por la mañana.	I went for a run yesterday morning.
gid93lnngw	mañana por la mañana	tomorrow morning	reference	audit:reviewed	Global sweep: fixed placeholder example.	Nos vemos mañana por la mañana.	See you tomorrow morning.
sk2u1fvotp	ayer por la tarde	yesterday afternoon	reference	audit:reviewed	Global sweep: fixed placeholder example.	Llovió ayer por la tarde.	It rained yesterday afternoon.
53m0zvo429	mañana por la tarde	tomorrow afternoon	reference	audit:reviewed	Global sweep: fixed placeholder example.	Tengo una cita mañana por la tarde.	I have an appointment tomorrow afternoon.
yk8mablp0c	anoche	last night	reference	audit:reviewed	Global sweep: fixed placeholder example.	Dormí muy bien anoche.	I slept very well last night.
v2bifwqn7l	esta noche	tonight	supporting	audit:reviewed	Global sweep: fixed placeholder example.	Salimos a cenar esta noche.	We're going out to dinner tonight.
ze0uol6k43	mañana por la noche	tomorrow night	reference	audit:reviewed	Global sweep: fixed placeholder example.	La fiesta es mañana por la noche.	The party is tomorrow night.
8rgf1v3z6t	ya	already	supporting	audit:reviewed	Global sweep: fixed placeholder example.	Ya terminé la tarea.	I already finished the homework.
