3ysg9glgjj	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
hk3p7tmczh	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
4iyr2ixs50	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
oqgvl7r1yh	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
7irr9k23b2	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
qrb7i9y47p	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
vnc1p295cf	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
p7ouvs75tf	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
wf4a9cx0j2	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
egh1emsv3k	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
tc4o4z8jnt	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
tbpj623d3b	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
2z1v0jn9n7	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
xwqv5fjghb	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
krcmhoedfz	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
7hhmppjsyi	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
qm6or4amql	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
6o8wv1ujtl	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
29l8pgm5cm	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
ei0hj29low	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
b8k9avr7st	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
jwap9vw9gm	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
sk7qkjn915	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
lc0faais7l	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
k6iafnbzra	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
5ym0n1ham4	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
swyolg0a4s	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
fwzmjvs06n	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
ivazb37oky	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
u2xyysd9xq	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
82ydmvggbd	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
02s3tysyuj	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
iz4606mcoe	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
xzu44okx8u	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
whfyozgbyl	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
9701k29zz9	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
sqk4k5as8g	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
vuq3vxf107	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
4vmjcs20a5	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
x765otzaij	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
h92pv2aho7	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
zr2o52sx7y	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
wew9sag3jl	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
0mp393y24p	common	P3-8: mid-tier vocabulary (everyday thematic verb / concrete noun / descriptive adjective) — belongs in common, not extended
