kai7mys6il	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
ai9e7ob627	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
3vjeid1zyd	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
wpfrk73j3o	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
jdb560wluh	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
dbx7pnzub5	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
d8gypldglm	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
24de35h6nw	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
3uulufvfpt	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
lr3gy47etf	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
dy3hauy404	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
wxukuqznts	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
hyz7cpy9fj	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
xnti52ho63	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
xo18pm756n	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
58sc7ad4dy	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
kwqo05li9i	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
a7tobu5j5o	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
du61aoc74y	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
4uwg2evrwf	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
zo168jw53x	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
1jdy99z2dz	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
na5kdv5rje	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
f0z126w2cy	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
ukd87mv2pz	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
odnmr4o3xv	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
umiayx5iyo	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
iiwmj1y2af	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
wivk576p42	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
yj9f1tet8b	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
ea80tvxv9q	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
o8w71qqdrb	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
tb9cpc7ypj	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
r68cdfj171	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
rnznavwcfr	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
6w6meulfin	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
g1jufpr1jo	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
q98pxxzqf3	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
rihgpnyn52	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
l0ff67q199	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
p3fuo2folk	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
t1monumdj4	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
7zuboxokm5	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
4e8vpd4tbg	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
ugyd134ue3	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
1uefa34zyp	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
uidyeso1gn	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
ggqsaeyv8u	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
gb1zklln37	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
0cpl9zogy8	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
sga7fa9bp9	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
aq5xocbm7o	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
dmc4ep05eo	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
7462tgsu12	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
icqfdrme98	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
u8ocx1l1ad	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
lz3nxrm63o	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
5bq8gctf3g	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
o1dt8eusto	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
zm3v8qtrgj	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
05i9h58vk5	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
70esj4z10e	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
g3b5forkd3	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
zxcbetb8oc	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
s85ujijsq3	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
2p0bc0cfql	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
4fpkte1t8z	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
t8a1fhkjvh	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
4x7v5qc7de	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
de07i743wz	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
irvw3l9fwm	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
b9jbbszwof	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
cycrgcf78l	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
pu6juowymn	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
48tg24dwk2	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
u7wvzyhnyh	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
g8o1myn1jr	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
kzc0zugsvr	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
erwsyenslz	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
r5nc7ng5l9	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
sogja55oo0	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
m5t33xosbe	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
u9mhk0r7wd	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
5zyk11qlrm	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
oi3ndfk0qf	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
8wzfds4amd	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
axqcb6ldni	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
meqlrplce4	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
8t1oov9cqo	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
c38n8crr5a	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
qcpsrdimh2	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
zgwnnnusii	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
xrqc4586p2	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
o8yyqw9k2g	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
55moihfqeu	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
er9xiz8dqv	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
kb4ibauh35	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
h1lszqhdfc	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
6g3l09qji4	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
qdd1gcrv5r	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
nrtrolt1b0	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
fjv6xhktcy	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
1g3jfa9eo7	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
srjl4vz5st	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
tly9ldi8kr	common	P3-8: secondary sense of an essential verb — the base sense stays in essential, this one -> common
