aq0gtmpie2	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
g1jufpr1jo	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
q98pxxzqf3	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
do26qqvb93	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
zw81jy10ge	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
l0ff67q199	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
p3fuo2folk	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
9gmo1aoike	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
t1monumdj4	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
7zuboxokm5	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
4e8vpd4tbg	core	P3-9: imperative-conjugation / do-support example sentence — grammar, not vocabulary
